FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
227357,Delta,6188,JFK,SFO,2024-09-01 14:12,2024-09-01 14:42,2024-09-01 17:12,2024-09-01 17:10,-2,,False,True,Airbus A320,N65980,1945
1323955,United,8736,ATL,MIA,2024-09-01 02:59,2024-09-01 03:13,2024-09-01 08:59,2024-09-01 09:11,12,Weather,True,False,Boeing 737,N64811,979
1149113,Southwest,1869,LAX,JFK,2024-09-01 04:56,2024-09-01 05:09,2024-09-01 06:56,2024-09-01 07:14,18,Maintenance,False,False,Boeing 737,N43732,2920
705065,Delta,9972,LAX,JFK,2024-09-01 20:02,2024-09-01 20:26,2024-09-02 00:02,2024-09-02 00:01,-1,,True,False,Boeing 737,N44542,618
875609,Southwest,369,JFK,SFO,2024-09-01 02:35,2024-09-01 02:50,2024-09-01 03:35,2024-09-01 04:04,29,Weather,False,False,Airbus A320,N93164,2171
1612322,United,7308,DFW,SEA,2024-09-01 07:17,2024-09-01 07:23,2024-09-01 10:17,2024-09-01 10:26,9,Air Traffic Control,False,False,Boeing 737,N49661,2941
1591939,Delta,6289,JFK,SEA,2024-09-01 21:33,2024-09-01 21:35,2024-09-02 03:33,2024-09-02 03:39,6,Air Traffic Control,False,False,Airbus A320,N57169,1148
103526,Southwest,3623,DFW,SEA,2024-09-01 12:55,2024-09-01 13:15,2024-09-01 17:55,2024-09-01 18:12,17,Weather,True,True,Boeing 737,N29884,1859
636407,American Airlines,9035,JFK,MIA,2024-09-01 00:28,2024-09-01 00:42,2024-09-01 06:28,2024-09-01 06:56,28,Weather,False,False,Airbus A320,N93907,989
1740117,United,4558,LAX,SEA,2024-09-01 02:22,2024-09-01 02:30,2024-09-01 08:22,2024-09-01 08:47,25,Weather,False,True,Airbus A320,N95631,639
229385,Delta,3306,ORD,JFK,2024-09-01 09:08,2024-09-01 09:19,2024-09-01 10:08,2024-09-01 10:23,15,Weather,False,True,Boeing 777,N15246,1637
464448,Southwest,505,DFW,JFK,2024-09-01 23:14,2024-09-01 23:32,2024-09-02 00:14,2024-09-02 00:30,16,Air Traffic Control,False,False,Boeing 777,N43984,137
1045069,Southwest,5676,DFW,SEA,2024-09-01 04:50,2024-09-01 05:16,2024-09-01 07:50,2024-09-01 07:48,-2,,True,True,Boeing 777,N41285,650
992447,American Airlines,8035,ATL,JFK,2024-09-01 16:01,2024-09-01 16:20,2024-09-01 19:01,2024-09-01 19:08,7,Weather,True,True,Airbus A320,N64405,1381
336837,Southwest,8034,ORD,MIA,2024-09-01 14:09,2024-09-01 14:20,2024-09-01 15:09,2024-09-01 15:10,1,Air Traffic Control,False,True,Boeing 777,N88145,1099
204613,Southwest,4492,DFW,MIA,2024-09-01 01:19,2024-09-01 01:36,2024-09-01 03:19,2024-09-01 03:48,29,Air Traffic Control,False,False,Boeing 737,N10025,2811
672082,United,2994,LAX,SFO,2024-09-01 16:37,2024-09-01 16:53,2024-09-01 21:37,2024-09-01 21:55,18,Air Traffic Control,True,True,Airbus A320,N22939,595
693992,Delta,7902,LAX,JFK,2024-09-01 16:21,2024-09-01 16:28,2024-09-01 17:21,2024-09-01 17:12,-9,,False,True,Boeing 737,N97127,2376
368690,American Airlines,2513,DFW,JFK,2024-09-01 18:53,2024-09-01 18:55,2024-09-02 00:53,2024-09-02 01:20,27,Maintenance,False,True,Boeing 777,N73605,1089
1360192,United,5860,DFW,BOS,2024-09-01 06:23,2024-09-01 06:28,2024-09-01 07:23,2024-09-01 07:19,-4,,False,True,Boeing 777,N21721,1596
564585,Delta,9325,DFW,SFO,2024-09-01 05:56,2024-09-01 06:11,2024-09-01 11:56,2024-09-01 12:20,24,Weather,True,True,Boeing 777,N48424,1954
1686526,Southwest,9068,ORD,SFO,2024-09-01 14:43,2024-09-01 14:48,2024-09-01 19:43,2024-09-01 19:41,-2,,False,False,Boeing 737,N71296,679
165009,Delta,7863,DFW,SFO,2024-09-01 01:42,2024-09-01 01:45,2024-09-01 07:42,2024-09-01 07:56,14,Maintenance,True,True,Boeing 777,N47732,2133
230254,Southwest,5937,ORD,SFO,2024-09-01 17:08,2024-09-01 17:27,2024-09-01 22:08,2024-09-01 22:02,-6,,False,True,Airbus A320,N29819,1865
1620815,American Airlines,921,ATL,SFO,2024-09-01 07:14,2024-09-01 07:25,2024-09-01 13:14,2024-09-01 13:12,-2,,True,True,Airbus A320,N31307,2317
93233,Southwest,4056,ORD,MIA,2024-09-01 00:16,2024-09-01 00:44,2024-09-01 04:16,2024-09-01 04:14,-2,,False,False,Boeing 777,N93714,2336
1342912,American Airlines,6624,LAX,SEA,2024-09-01 20:04,2024-09-01 20:25,2024-09-01 23:04,2024-09-01 23:32,28,Maintenance,True,True,Airbus A320,N70022,1391
908697,American Airlines,8833,LAX,SEA,2024-09-01 07:58,2024-09-01 08:10,2024-09-01 13:58,2024-09-01 14:02,4,Weather,False,True,Boeing 737,N68686,1168
1363398,American Airlines,4245,ATL,MIA,2024-09-01 10:00,2024-09-01 10:28,2024-09-01 14:00,2024-09-01 14:16,16,Air Traffic Control,False,False,Boeing 737,N33664,1782
543159,American Airlines,1138,JFK,SEA,2024-09-01 16:11,2024-09-01 16:23,2024-09-01 20:11,2024-09-01 20:24,13,Weather,True,True,Boeing 777,N56544,1057
729973,Southwest,9996,DFW,BOS,2024-09-01 04:35,2024-09-01 04:35,2024-09-01 07:35,2024-09-01 07:52,17,Maintenance,False,True,Airbus A320,N27604,2572
1271436,Delta,3343,LAX,SEA,2024-09-01 02:32,2024-09-01 02:42,2024-09-01 06:32,2024-09-01 06:26,-6,,False,False,Airbus A320,N81789,812
556685,United,9674,ATL,SEA,2024-09-01 11:14,2024-09-01 11:36,2024-09-01 14:14,2024-09-01 14:09,-5,,False,True,Airbus A320,N12616,1409
832361,United,3873,ORD,JFK,2024-09-01 05:23,2024-09-01 05:43,2024-09-01 11:23,2024-09-01 11:47,24,Weather,False,True,Boeing 777,N27782,2253
1170575,American Airlines,8452,LAX,BOS,2024-09-01 22:40,2024-09-01 22:43,2024-09-02 03:40,2024-09-02 04:02,22,Maintenance,False,True,Boeing 777,N15583,518
824183,United,8881,DFW,JFK,2024-09-01 14:17,2024-09-01 14:40,2024-09-01 15:17,2024-09-01 15:30,13,Maintenance,False,False,Airbus A320,N31025,2428
1545376,United,6564,LAX,SFO,2024-09-01 05:46,2024-09-01 06:00,2024-09-01 06:46,2024-09-01 07:08,22,Maintenance,True,False,Boeing 777,N19333,2640
864314,American Airlines,263,DFW,MIA,2024-09-01 20:07,2024-09-01 20:35,2024-09-01 23:07,2024-09-01 23:08,1,Maintenance,True,False,Boeing 737,N23685,349
419672,American Airlines,8166,ORD,JFK,2024-09-01 10:42,2024-09-01 11:06,2024-09-01 14:42,2024-09-01 14:48,6,Weather,True,True,Boeing 737,N46131,2192
544010,Delta,9718,ATL,BOS,2024-09-01 09:46,2024-09-01 10:05,2024-09-01 10:46,2024-09-01 11:10,24,Maintenance,False,True,Airbus A320,N49313,1287
75202,American Airlines,1870,ATL,SEA,2024-09-01 17:15,2024-09-01 17:17,2024-09-01 20:15,2024-09-01 20:36,21,Maintenance,True,True,Airbus A320,N28110,630
1455184,American Airlines,5260,ATL,MIA,2024-09-01 18:36,2024-09-01 18:49,2024-09-02 00:36,2024-09-02 00:33,-3,,False,True,Airbus A320,N66947,1652
1484181,Southwest,8375,ORD,MIA,2024-09-01 09:14,2024-09-01 09:17,2024-09-01 14:14,2024-09-01 14:19,5,Weather,True,False,Boeing 737,N98216,2081
68508,United,8596,LAX,BOS,2024-09-01 10:33,2024-09-01 11:01,2024-09-01 12:33,2024-09-01 12:38,5,Air Traffic Control,False,False,Boeing 737,N64160,2000
1745224,Delta,2771,JFK,BOS,2024-09-01 16:06,2024-09-01 16:12,2024-09-01 20:06,2024-09-01 20:18,12,Air Traffic Control,False,True,Boeing 777,N38843,178
1045691,United,1503,DFW,BOS,2024-09-01 09:31,2024-09-01 10:00,2024-09-01 10:31,2024-09-01 10:52,21,Air Traffic Control,False,True,Boeing 737,N17344,527
814243,Southwest,4507,LAX,SEA,2024-09-01 06:42,2024-09-01 07:11,2024-09-01 11:42,2024-09-01 11:42,0,,True,False,Airbus A320,N34711,2349
1302512,United,8043,JFK,JFK,2024-09-01 04:18,2024-09-01 04:43,2024-09-01 07:18,2024-09-01 07:10,-8,,True,True,Boeing 737,N75861,1766
1523752,American Airlines,790,ORD,SFO,2024-09-01 05:25,2024-09-01 05:32,2024-09-01 06:25,2024-09-01 06:47,22,Weather,True,False,Boeing 737,N79317,485
295238,American Airlines,5914,DFW,JFK,2024-09-01 12:58,2024-09-01 13:11,2024-09-01 16:58,2024-09-01 17:03,5,Air Traffic Control,False,False,Boeing 777,N40000,1777
291825,American Airlines,7733,JFK,SEA,2024-09-01 17:25,2024-09-01 17:35,2024-09-01 18:25,2024-09-01 18:29,4,Air Traffic Control,True,True,Boeing 777,N21942,1526
1354711,United,5714,DFW,SEA,2024-09-01 20:52,2024-09-01 20:56,2024-09-02 00:52,2024-09-02 00:54,2,Maintenance,True,True,Boeing 737,N44316,1218
67367,Southwest,8636,ATL,MIA,2024-09-01 09:25,2024-09-01 09:26,2024-09-01 15:25,2024-09-01 15:53,28,Air Traffic Control,False,False,Boeing 777,N44141,233
167908,American Airlines,5509,ORD,SFO,2024-09-01 10:34,2024-09-01 10:59,2024-09-01 15:34,2024-09-01 15:59,25,Air Traffic Control,False,True,Boeing 737,N54809,2838
1186960,Southwest,1258,LAX,MIA,2024-09-01 08:45,2024-09-01 08:45,2024-09-01 09:45,2024-09-01 09:56,11,Air Traffic Control,False,False,Boeing 737,N29300,1923
574244,Southwest,658,ATL,SFO,2024-09-01 15:53,2024-09-01 16:16,2024-09-01 21:53,2024-09-01 21:48,-5,,False,False,Boeing 777,N28151,813
776923,United,826,DFW,BOS,2024-09-01 05:21,2024-09-01 05:40,2024-09-01 06:21,2024-09-01 06:26,5,Maintenance,True,False,Boeing 777,N83599,1891
6003,American Airlines,4686,ATL,JFK,2024-09-01 18:03,2024-09-01 18:33,2024-09-01 21:03,2024-09-01 21:24,21,Maintenance,True,True,Boeing 737,N30598,2839
1219748,Delta,9132,LAX,SFO,2024-09-01 10:07,2024-09-01 10:37,2024-09-01 12:07,2024-09-01 12:04,-3,,False,True,Boeing 777,N46563,1057
1026035,American Airlines,8403,DFW,BOS,2024-09-01 02:17,2024-09-01 02:43,2024-09-01 06:17,2024-09-01 06:26,9,Maintenance,False,True,Boeing 777,N85481,610
1321979,Delta,4848,ATL,SEA,2024-09-01 01:58,2024-09-01 02:11,2024-09-01 07:58,2024-09-01 08:00,2,Air Traffic Control,True,True,Boeing 777,N58651,540
1376411,Delta,5672,JFK,SEA,2024-09-01 01:23,2024-09-01 01:47,2024-09-01 04:23,2024-09-01 04:35,12,Air Traffic Control,False,True,Boeing 737,N90571,2221
808533,Delta,5165,JFK,JFK,2024-09-01 12:04,2024-09-01 12:11,2024-09-01 14:04,2024-09-01 14:06,2,Weather,False,True,Airbus A320,N84437,2887
424987,Southwest,2395,DFW,BOS,2024-09-01 23:44,2024-09-01 23:53,2024-09-02 00:44,2024-09-02 01:05,21,Weather,False,True,Boeing 777,N47094,1502
930021,American Airlines,8695,JFK,JFK,2024-09-01 06:41,2024-09-01 06:59,2024-09-01 12:41,2024-09-01 12:54,13,Air Traffic Control,True,False,Airbus A320,N58333,1590
828630,American Airlines,258,LAX,MIA,2024-09-01 12:36,2024-09-01 12:58,2024-09-01 18:36,2024-09-01 18:26,-10,,True,False,Airbus A320,N55636,2391
1427565,Delta,4206,ORD,SFO,2024-09-01 23:18,2024-09-01 23:29,2024-09-02 04:18,2024-09-02 04:27,9,Maintenance,True,True,Boeing 737,N68173,458
569550,American Airlines,3454,JFK,SFO,2024-09-01 20:53,2024-09-01 21:22,2024-09-01 23:53,2024-09-01 23:54,1,Maintenance,True,True,Boeing 777,N43944,2027
1411703,Southwest,670,LAX,MIA,2024-09-01 18:48,2024-09-01 18:50,2024-09-01 21:48,2024-09-01 21:43,-5,,True,False,Boeing 737,N81595,1082
215913,American Airlines,5400,ORD,MIA,2024-09-01 08:01,2024-09-01 08:04,2024-09-01 10:01,2024-09-01 10:12,11,Air Traffic Control,True,True,Boeing 737,N57202,374
476088,Southwest,1286,JFK,MIA,2024-09-01 00:26,2024-09-01 00:30,2024-09-01 02:26,2024-09-01 02:48,22,Maintenance,False,False,Airbus A320,N28118,318
321756,United,1462,ATL,SFO,2024-09-01 21:59,2024-09-01 22:06,2024-09-01 22:59,2024-09-01 23:04,5,Air Traffic Control,True,False,Boeing 777,N38716,210
1671778,Southwest,8481,DFW,SEA,2024-09-01 12:07,2024-09-01 12:30,2024-09-01 15:07,2024-09-01 15:02,-5,,False,True,Airbus A320,N69599,2786
282335,Southwest,3770,JFK,SEA,2024-09-01 11:26,2024-09-01 11:31,2024-09-01 14:26,2024-09-01 14:54,28,Maintenance,False,True,Airbus A320,N29713,891
816675,American Airlines,6455,ORD,SFO,2024-09-01 13:21,2024-09-01 13:30,2024-09-01 15:21,2024-09-01 15:38,17,Weather,True,False,Boeing 737,N52678,1419
876599,United,5180,LAX,MIA,2024-09-01 16:00,2024-09-01 16:22,2024-09-01 20:00,2024-09-01 20:00,0,,False,False,Airbus A320,N49438,901
1099256,American Airlines,2125,ATL,MIA,2024-09-01 23:16,2024-09-01 23:30,2024-09-02 00:16,2024-09-02 00:39,23,Maintenance,False,False,Boeing 737,N84500,1748
289972,Delta,1978,ORD,JFK,2024-09-01 09:05,2024-09-01 09:31,2024-09-01 12:05,2024-09-01 11:57,-8,,True,False,Boeing 737,N62179,2498
1337071,Southwest,6805,ORD,SEA,2024-09-01 10:35,2024-09-01 10:44,2024-09-01 12:35,2024-09-01 12:35,0,,True,True,Boeing 777,N30589,1858
300343,Delta,68,ORD,JFK,2024-09-01 17:17,2024-09-01 17:43,2024-09-01 22:17,2024-09-01 22:24,7,Weather,True,False,Boeing 777,N66904,2451
1437448,Delta,4025,LAX,MIA,2024-09-01 08:50,2024-09-01 09:10,2024-09-01 14:50,2024-09-01 15:00,10,Air Traffic Control,True,True,Boeing 737,N74751,2482
49148,United,9012,JFK,JFK,2024-09-01 16:34,2024-09-01 16:39,2024-09-01 18:34,2024-09-01 18:26,-8,,False,False,Boeing 737,N81044,1491
296948,United,3215,ATL,MIA,2024-09-01 14:17,2024-09-01 14:32,2024-09-01 17:17,2024-09-01 17:39,22,Maintenance,True,False,Boeing 737,N60079,380
191891,Southwest,9668,JFK,JFK,2024-09-01 17:01,2024-09-01 17:14,2024-09-01 18:01,2024-09-01 18:29,28,Air Traffic Control,False,True,Boeing 737,N72559,1111
1231275,Southwest,3342,JFK,JFK,2024-09-01 16:47,2024-09-01 16:52,2024-09-01 22:47,2024-09-01 22:53,6,Maintenance,False,True,Airbus A320,N78158,2511
1263230,American Airlines,5372,JFK,BOS,2024-09-01 11:15,2024-09-01 11:24,2024-09-01 14:15,2024-09-01 14:36,21,Weather,False,True,Boeing 777,N23293,273
1547207,Delta,5181,DFW,BOS,2024-09-01 05:31,2024-09-01 05:41,2024-09-01 06:31,2024-09-01 06:33,2,Air Traffic Control,False,False,Boeing 777,N82390,317
1385831,Southwest,5900,DFW,JFK,2024-09-01 20:26,2024-09-01 20:50,2024-09-01 23:26,2024-09-01 23:29,3,Weather,False,True,Boeing 777,N39651,1620
992153,United,1676,LAX,MIA,2024-09-01 16:48,2024-09-01 16:56,2024-09-01 19:48,2024-09-01 20:09,21,Maintenance,False,True,Boeing 737,N92781,1922
1616028,Delta,2188,ORD,JFK,2024-09-01 17:45,2024-09-01 17:51,2024-09-01 20:45,2024-09-01 20:45,0,,True,False,Airbus A320,N21501,2265
1612918,American Airlines,9437,DFW,BOS,2024-09-01 17:00,2024-09-01 17:00,2024-09-01 19:00,2024-09-01 18:56,-4,,True,True,Boeing 777,N33210,1412
1633152,Southwest,6738,LAX,BOS,2024-09-01 07:22,2024-09-01 07:50,2024-09-01 11:22,2024-09-01 11:30,8,Weather,True,False,Boeing 737,N39600,1405
1202750,Southwest,4658,ATL,SFO,2024-09-01 01:15,2024-09-01 01:44,2024-09-01 06:15,2024-09-01 06:05,-10,,True,False,Airbus A320,N93127,1338
1406748,American Airlines,3518,ORD,BOS,2024-09-01 20:30,2024-09-01 20:59,2024-09-01 22:30,2024-09-01 22:47,17,Air Traffic Control,False,True,Airbus A320,N95225,218
656433,American Airlines,1626,LAX,SEA,2024-09-01 16:52,2024-09-01 17:11,2024-09-01 18:52,2024-09-01 18:43,-9,,False,True,Airbus A320,N28217,2864
205264,American Airlines,5657,DFW,SEA,2024-09-01 19:38,2024-09-01 19:47,2024-09-01 20:38,2024-09-01 21:03,25,Maintenance,False,True,Boeing 737,N92250,399
1375637,Southwest,371,ORD,BOS,2024-09-01 20:35,2024-09-01 21:04,2024-09-02 01:35,2024-09-02 01:30,-5,,False,True,Boeing 737,N74836,2190
894250,Southwest,2837,JFK,SEA,2024-09-01 13:35,2024-09-01 13:53,2024-09-01 17:35,2024-09-01 17:58,23,Maintenance,False,True,Airbus A320,N15154,1055
1571905,Southwest,9351,JFK,SEA,2024-09-01 15:55,2024-09-01 16:23,2024-09-01 20:55,2024-09-01 21:10,15,Weather,False,True,Boeing 777,N97285,909
1185052,Delta,3225,ORD,SFO,2024-09-01 14:47,2024-09-01 15:05,2024-09-01 15:47,2024-09-01 15:38,-9,,True,False,Airbus A320,N73255,970
1448125,Delta,4742,DFW,MIA,2024-09-01 04:35,2024-09-01 04:54,2024-09-01 08:35,2024-09-01 09:05,30,Maintenance,True,True,Boeing 777,N46497,1235
681160,United,8436,DFW,JFK,2024-09-01 08:11,2024-09-01 08:35,2024-09-01 14:11,2024-09-01 14:17,6,Air Traffic Control,False,False,Boeing 777,N82924,2495
1453125,United,825,LAX,SEA,2024-09-01 03:46,2024-09-01 04:05,2024-09-01 07:46,2024-09-01 08:12,26,Maintenance,False,False,Boeing 737,N47265,2362
761428,Southwest,9449,ATL,SFO,2024-09-01 13:31,2024-09-01 13:38,2024-09-01 18:31,2024-09-01 18:28,-3,,True,True,Airbus A320,N50705,1634
264685,Delta,5330,ORD,SFO,2024-09-01 01:48,2024-09-01 01:50,2024-09-01 07:48,2024-09-01 08:18,30,Maintenance,True,False,Airbus A320,N82905,1952
1419447,Southwest,4469,ORD,JFK,2024-09-01 05:55,2024-09-01 06:14,2024-09-01 10:55,2024-09-01 11:14,19,Maintenance,True,True,Airbus A320,N68386,372
897877,United,7193,JFK,MIA,2024-09-01 20:46,2024-09-01 21:13,2024-09-01 23:46,2024-09-02 00:11,25,Weather,True,False,Boeing 777,N41465,887
32675,American Airlines,5826,ORD,SFO,2024-09-01 07:03,2024-09-01 07:13,2024-09-01 10:03,2024-09-01 09:53,-10,,False,False,Airbus A320,N87593,2542
183889,United,5881,ATL,SEA,2024-09-01 01:39,2024-09-01 02:07,2024-09-01 05:39,2024-09-01 05:39,0,,True,True,Boeing 777,N47924,382
229584,Delta,9140,ORD,SFO,2024-09-01 01:16,2024-09-01 01:24,2024-09-01 07:16,2024-09-01 07:33,17,Maintenance,False,True,Airbus A320,N81722,309
406655,United,8609,DFW,BOS,2024-09-01 06:50,2024-09-01 06:59,2024-09-01 09:50,2024-09-01 09:45,-5,,False,True,Airbus A320,N44160,803
1401322,United,8996,JFK,SEA,2024-09-01 12:05,2024-09-01 12:14,2024-09-01 18:05,2024-09-01 18:07,2,Air Traffic Control,True,True,Boeing 777,N13263,1134
35367,Delta,4079,JFK,BOS,2024-09-01 02:39,2024-09-01 03:03,2024-09-01 04:39,2024-09-01 04:43,4,Maintenance,True,True,Boeing 737,N35098,171
1142073,American Airlines,6446,JFK,JFK,2024-09-01 15:55,2024-09-01 16:10,2024-09-01 18:55,2024-09-01 19:14,19,Weather,False,False,Airbus A320,N36322,609
911916,Delta,5102,LAX,MIA,2024-09-01 07:18,2024-09-01 07:45,2024-09-01 09:18,2024-09-01 09:25,7,Air Traffic Control,False,False,Airbus A320,N36547,505
1542398,American Airlines,8922,ATL,SFO,2024-09-01 03:58,2024-09-01 04:11,2024-09-01 05:58,2024-09-01 05:50,-8,,False,False,Boeing 737,N72219,2747
28180,Southwest,3442,LAX,SFO,2024-09-01 13:58,2024-09-01 14:10,2024-09-01 19:58,2024-09-01 20:14,16,Air Traffic Control,False,False,Boeing 777,N66142,2225
675794,American Airlines,9178,ATL,JFK,2024-09-01 17:57,2024-09-01 18:24,2024-09-01 21:57,2024-09-01 21:54,-3,,True,True,Boeing 737,N11159,130
1706632,Southwest,5228,ATL,SFO,2024-09-01 03:58,2024-09-01 04:19,2024-09-01 07:58,2024-09-01 08:01,3,Air Traffic Control,True,True,Airbus A320,N82409,1736
180918,Southwest,8527,DFW,MIA,2024-09-01 12:40,2024-09-01 12:46,2024-09-01 18:40,2024-09-01 18:54,14,Weather,False,True,Boeing 777,N58561,1796
1055864,Delta,1520,LAX,BOS,2024-09-01 11:46,2024-09-01 11:56,2024-09-01 16:46,2024-09-01 17:02,16,Air Traffic Control,True,False,Boeing 737,N13559,279
444437,Delta,817,ORD,MIA,2024-09-01 07:17,2024-09-01 07:45,2024-09-01 12:17,2024-09-01 12:14,-3,,False,True,Boeing 737,N35708,1760
1734183,United,73,ORD,BOS,2024-09-01 02:00,2024-09-01 02:00,2024-09-01 07:00,2024-09-01 06:58,-2,,True,False,Boeing 777,N76918,397
1304529,Southwest,3738,JFK,SEA,2024-09-01 21:40,2024-09-01 21:45,2024-09-01 23:40,2024-09-01 23:57,17,Air Traffic Control,False,False,Boeing 737,N93354,2231
1309306,Delta,8714,ATL,SEA,2024-09-01 07:00,2024-09-01 07:19,2024-09-01 09:00,2024-09-01 09:12,12,Weather,False,True,Boeing 737,N77493,1254
567522,United,7295,ATL,BOS,2024-09-01 09:20,2024-09-01 09:31,2024-09-01 14:20,2024-09-01 14:27,7,Air Traffic Control,False,True,Airbus A320,N62319,2302
162455,American Airlines,9898,ATL,JFK,2024-09-01 20:12,2024-09-01 20:16,2024-09-01 22:12,2024-09-01 22:38,26,Weather,True,True,Airbus A320,N16801,1710
4216,Southwest,1311,ORD,JFK,2024-09-01 12:37,2024-09-01 12:38,2024-09-01 17:37,2024-09-01 17:42,5,Weather,False,True,Boeing 777,N79546,709
1259425,Delta,782,LAX,MIA,2024-09-01 20:34,2024-09-01 20:38,2024-09-01 22:34,2024-09-01 22:31,-3,,True,True,Airbus A320,N12145,653
1246659,American Airlines,4005,LAX,JFK,2024-09-01 16:33,2024-09-01 16:45,2024-09-01 18:33,2024-09-01 18:48,15,Maintenance,True,False,Airbus A320,N47678,1527
744176,United,7283,LAX,SFO,2024-09-01 23:31,2024-09-01 23:42,2024-09-02 01:31,2024-09-02 01:32,1,Air Traffic Control,False,True,Boeing 737,N93158,1337
854081,Delta,5971,ORD,SEA,2024-09-01 22:03,2024-09-01 22:20,2024-09-01 23:03,2024-09-01 23:12,9,Weather,True,True,Boeing 777,N67333,2630
478166,United,7630,LAX,MIA,2024-09-01 14:17,2024-09-01 14:32,2024-09-01 15:17,2024-09-01 15:07,-10,,False,False,Boeing 737,N97951,2724
291396,United,4224,ATL,BOS,2024-09-01 07:51,2024-09-01 08:18,2024-09-01 08:51,2024-09-01 08:59,8,Air Traffic Control,True,False,Airbus A320,N11743,1204
513777,United,6271,JFK,SEA,2024-09-01 21:07,2024-09-01 21:18,2024-09-02 01:07,2024-09-02 01:24,17,Maintenance,True,True,Boeing 737,N30354,2064
815396,Delta,6480,JFK,SEA,2024-09-01 06:58,2024-09-01 07:09,2024-09-01 07:58,2024-09-01 08:26,28,Air Traffic Control,True,True,Boeing 737,N58697,1072
595806,Delta,4240,DFW,SFO,2024-09-01 15:12,2024-09-01 15:29,2024-09-01 17:12,2024-09-01 17:39,27,Air Traffic Control,True,False,Boeing 737,N65909,1328
1496692,United,7951,JFK,JFK,2024-09-01 19:53,2024-09-01 20:16,2024-09-02 01:53,2024-09-02 01:56,3,Maintenance,False,False,Boeing 777,N82273,1049
632273,United,6964,ORD,BOS,2024-09-01 12:02,2024-09-01 12:26,2024-09-01 18:02,2024-09-01 18:09,7,Air Traffic Control,False,False,Boeing 777,N40674,792
967489,American Airlines,4460,ORD,JFK,2024-09-01 07:24,2024-09-01 07:37,2024-09-01 12:24,2024-09-01 12:36,12,Weather,False,False,Boeing 777,N38260,939
1036898,Delta,5139,DFW,JFK,2024-09-01 16:42,2024-09-01 16:48,2024-09-01 22:42,2024-09-01 22:46,4,Air Traffic Control,True,True,Boeing 777,N12354,1510
1493048,Delta,3378,JFK,BOS,2024-09-01 04:41,2024-09-01 04:48,2024-09-01 05:41,2024-09-01 05:42,1,Maintenance,True,False,Boeing 737,N92933,1567
764787,United,1517,ORD,SEA,2024-09-01 15:45,2024-09-01 16:14,2024-09-01 18:45,2024-09-01 18:39,-6,,False,False,Boeing 737,N39457,1214
555664,United,1080,DFW,MIA,2024-09-01 18:54,2024-09-01 19:13,2024-09-01 23:54,2024-09-01 23:44,-10,,True,False,Boeing 737,N20673,1761
1193889,Southwest,4011,ATL,JFK,2024-09-01 13:42,2024-09-01 14:05,2024-09-01 14:42,2024-09-01 15:00,18,Air Traffic Control,True,False,Boeing 737,N55392,2461
882144,Delta,3765,DFW,JFK,2024-09-01 14:40,2024-09-01 14:50,2024-09-01 18:40,2024-09-01 18:30,-10,,False,False,Boeing 777,N76091,175
424793,Delta,1360,ATL,SEA,2024-09-01 10:33,2024-09-01 10:59,2024-09-01 12:33,2024-09-01 12:59,26,Air Traffic Control,False,True,Boeing 737,N66273,1436
149302,Delta,6777,ATL,SFO,2024-09-01 18:37,2024-09-01 18:52,2024-09-01 23:37,2024-09-02 00:06,29,Weather,True,False,Boeing 737,N83750,1780
1295949,Southwest,9380,LAX,JFK,2024-09-01 22:41,2024-09-01 22:58,2024-09-02 00:41,2024-09-02 00:32,-9,,False,True,Boeing 737,N82209,449
1153404,Southwest,3689,DFW,SFO,2024-09-01 06:31,2024-09-01 06:33,2024-09-01 09:31,2024-09-01 09:42,11,Maintenance,False,False,Airbus A320,N67829,2195
1734205,United,8166,JFK,SEA,2024-09-01 00:32,2024-09-01 00:45,2024-09-01 05:32,2024-09-01 05:48,16,Weather,True,True,Boeing 777,N65492,578
